id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedrooms,baths
29394566,"Capitol Hill, Lincoln Park",38.8854,-76.98109,Entire home/apt,273.0,1,69,1,154,31,4.96,3.0,5.0
29458183,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90688,-76.99166,Entire home/apt,229.0,1,129,3,295,27,4.77,4.0,3.0
29487264,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91303,-77.01163,Entire home/apt,88.0,2,185,4,79,47,4.88,3.0,1.0
29629930,"Howard University, Le Droit Park, Cardozo/Shaw",38.91469,-77.01952,Entire home/apt,131.0,3,113,93,167,41,4.78,2.0,2.0
29673231,"Brookland, Brentwood, Langdon",38.9276,-76.9732,Entire home/apt,125.0,2,103,1,345,34,4.96,2.0,1.0
29701036,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95013,-77.01373,Entire home/apt,103.0,2,269,1,24,51,4.91,1.0,1.0
29771907,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93522,-77.02825,Entire home/apt,122.0,2,252,1,22,55,4.95,1.0,1.0
29802594,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91305,-77.01624,Entire home/apt,137.0,1,388,1,0,96,4.86,1.0,1.0
29804690,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92687,-77.02399,Entire home/apt,199.0,3,24,1,0,9,4.96,2.0,5.0
29820108,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92364,-77.02388,Entire home/apt,175.0,31,10,5,245,0,4.6,4.0,2.0
29853236,"Capitol Hill, Lincoln Park",38.88059,-76.99239,Entire home/apt,87.0,31,100,40,310,0,4.67,1.0,1.0
29856280,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91963958740234,-77.01187896728516,Entire home/apt,115.0,2,253,1,160,44,4.89,1.0,1.0
29876756,"Capitol View, Marshall Heights, Benning Heights",38.89251,-76.93689,Entire home/apt,151.0,2,47,1,269,0,4.94,1.0,1.0
29966209,"Brightwood Park, Crestwood, Petworth",38.94155,-77.02228,Entire home/apt,94.0,2,139,1,132,9,4.83,1.0,1.0
29991611,"Takoma, Brightwood, Manor Park",38.96559,-77.01276,Entire home/apt,216.0,4,6,1,13,3,4.83,4.0,2.0
30101500,"Dupont Circle, Connecticut Avenue/K Street",38.91466,-77.03836,Entire home/apt,129.0,2,182,3,356,34,4.87,1.0,1.0
30128318,"Brightwood Park, Crestwood, Petworth",38.95541,-77.01277,Entire home/apt,110.0,90,27,1,180,0,4.74,1.0,1.0
30178288,"Dupont Circle, Connecticut Avenue/K Street",38.91245,-77.04633,Entire home/apt,141.0,1,50,33,0,10,4.96,1.0,1.0
30179598,"Dupont Circle, Connecticut Avenue/K Street",38.91323,-77.04696,Entire home/apt,210.0,1,24,33,324,6,4.83,2.0,1.0
30185255,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93042,-77.08435,Entire home/apt,101.0,31,28,33,364,0,4.75,1.0,1.0
30253483,"Union Station, Stanton Park, Kingman Park",38.89593,-76.98859,Entire home/apt,144.0,1,308,1,0,42,4.92,1.0,1.0
30289153,"Shaw, Logan Circle",38.90947,-77.0277,Private room,124.0,1,261,8,259,38,4.87,1.0,5.0
30324130,"Dupont Circle, Connecticut Avenue/K Street",38.9147,-77.03767,Entire home/apt,170.0,31,92,2,138,14,4.72,2.0,5.0
30325364,"Georgetown, Burleith/Hillandale",38.90777,-77.06296,Entire home/apt,199.0,2,379,1,65,38,4.58,2.0,1.0
30377034,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91067,-77.00862,Entire home/apt,175.0,14,94,1,112,15,4.91,1.0,1.0
30378859,"Dupont Circle, Connecticut Avenue/K Street",38.91301,-77.04639,Entire home/apt,133.0,31,31,2,159,4,4.9,2.0,2.0
30394567,"Georgetown, Burleith/Hillandale",38.90653,-77.06284,Entire home/apt,113.0,1,476,19,40,71,4.86,1.0,1.0
30510623,"Capitol Hill, Lincoln Park",38.87743,-76.98935,Hotel room,29.0,1,30,28,347,14,4.43,1.0,1.0
30593929,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9186,-77.00159,Entire home/apt,150.0,1,195,1,353,47,4.78,2.0,2.0
30739175,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91024,-77.01436,Entire home/apt,121.0,31,108,2,235,2,4.43,2.0,1.0
30740961,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91346,-77.04798,Entire home/apt,85.0,1,140,32,48,22,4.79,1.0,1.0
30743279,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91428,-77.01008,Entire home/apt,138.0,31,118,1,179,0,4.89,2.0,1.0
30775571,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89994,-77.01103,Entire home/apt,150.0,3,151,12,255,31,4.85,2.0,2.0
30798257,"Georgetown, Burleith/Hillandale",38.90976,-77.06267,Entire home/apt,211.0,1,281,1,0,60,4.92,1.0,1.0
30812242,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93079,-77.02782,Entire home/apt,107.0,4,165,1,78,27,4.96,1.0,1.0
30883584,"Howard University, Le Droit Park, Cardozo/Shaw",38.91696,-77.01804,Entire home/apt,151.0,3,59,93,83,7,4.86,3.0,3.0
30909388,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91799,-77.00214,Entire home/apt,115.0,31,11,1,0,0,5.0,2.0,2.0
30914797,"Union Station, Stanton Park, Kingman Park",38.90083694458008,-76.9885025024414,Entire home/apt,125.0,2,63,1,71,11,4.97,1.0,1.0
30981199,"Capitol Hill, Lincoln Park",38.87965,-76.98712,Entire home/apt,174.0,65,36,21,365,1,4.67,1.0,1.0
30984676,"Brightwood Park, Crestwood, Petworth",38.95138,-77.01365,Private room,54.0,3,5,1,43,0,5.0,1.0,1.0
30989473,"Union Station, Stanton Park, Kingman Park",38.90622,-76.9991,Entire home/apt,115.0,31,93,1,90,1,4.91,1.0,1.0
30989749,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92764,-77.0524,Entire home/apt,104.0,31,58,2,14,2,4.88,1.0,1.0
31016026,"Shaw, Logan Circle",38.91257,-77.02189,Entire home/apt,87.0,3,153,93,0,50,4.79,1.0,1.0
31016474,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90228,-76.98597,Entire home/apt,89.0,2,107,2,0,39,4.56,1.0,1.0
31066028,"Union Station, Stanton Park, Kingman Park",38.8962,-76.99241,Entire home/apt,130.0,31,8,1,267,0,5.0,2.0,1.0
31088980,"Congress Heights, Bellevue, Washington Highlands",38.84022,-76.99312,Private room,139.0,1,74,2,0,5,4.85,1.0,5.0
31189367,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91507,-77.01146,Entire home/apt,77.0,3,85,93,168,22,4.8,1.0,1.0
31191457,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.963036,-76.999519,Entire home/apt,76.0,2,142,1,0,29,4.72,1.0,1.0
31222441,"Union Station, Stanton Park, Kingman Park",38.89723,-77.00133,Private room,120.0,5,35,1,173,15,4.97,1.0,1.0
31222679,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91383,-77.0088,Entire home/apt,120.0,3,144,1,85,42,4.88,1.0,1.0
31223204,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92482,-77.02338,Private room,60.0,31,45,5,270,0,4.56,1.0,1.0
31236410,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.904930114746094,-77.01924896240234,Entire home/apt,250.0,3,98,2,160,27,4.94,1.0,1.0
31241819,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8725,-76.98202,Entire home/apt,140.0,2,113,2,362,26,4.78,2.0,1.0
31249608,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90345,-76.99064,Entire home/apt,208.0,3,236,1,141,63,4.85,3.0,5.0
31281765,"Friendship Heights, American University Park, Tenleytown",38.95614,-77.07947,Entire home/apt,245.0,90,18,1,165,8,5.0,3.0,5.0
31290549,"Union Station, Stanton Park, Kingman Park",38.89414,-76.98967,Entire home/apt,300.0,31,3,4,0,0,3.33,1.0,1.0
31338157,"Shaw, Logan Circle",38.91159,-77.02533,Entire home/apt,176.0,3,111,4,214,19,4.77,2.0,1.0
31384462,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9235275,-77.02913330000001,Entire home/apt,50.0,31,5,4,330,5,5.0,1.0,1.0
31390865,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87028,-76.98517,Private room,68.0,3,198,3,70,59,4.88,1.0,1.0
31421230,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96353,-77.00409,Entire home/apt,182.0,1,91,1,207,12,4.93,1.0,1.0
31444864,"Takoma, Brightwood, Manor Park",38.95533692591295,-77.01039385631609,Entire home/apt,110.0,1,34,1,239,5,4.82,1.0,1.0
31472311,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86441,-76.96274,Entire home/apt,200.0,3,25,1,56,7,4.84,5.0,3.0
31592816,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86816,-76.98694,Entire home/apt,99.0,3,294,3,92,63,4.76,1.0,1.0
31599341,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92271,-77.04603,Entire home/apt,158.0,31,7,2,31,2,4.71,2.0,2.0
31643469,"Capitol Hill, Lincoln Park",38.88159,-76.99814,Entire home/apt,275.0,31,74,1,365,0,4.97,2.0,5.0
31708124,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92595,-77.02448,Entire home/apt,106.0,1,212,1,170,67,4.92,1.0,1.0
31758275,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91585,-77.01055,Entire home/apt,249.0,2,77,1,249,15,4.79,2.0,1.0
31806927,"Congress Heights, Bellevue, Washington Highlands",38.82553,-77.00933,Entire home/apt,60.0,31,90,2,365,3,4.1,1.0,1.0
31809354,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92373,-77.04196,Entire home/apt,255.0,2,247,1,58,35,4.96,2.0,2.0
31824034,"Union Station, Stanton Park, Kingman Park",38.89571,-76.99019,Entire home/apt,149.0,31,5,4,0,0,3.6,2.0,1.0
31824956,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92546,-77.0357,Entire home/apt,112.0,3,71,1,71,34,4.96,1.0,1.0
31863489,"Douglas, Shipley Terrace",38.84781,-76.96959,Private room,45.0,31,3,1,0,0,4.67,2.0,1.0
31899730,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91065,-77.01552,Entire home/apt,179.0,31,32,21,303,0,4.63,1.0,1.0
31929526,"Capitol View, Marshall Heights, Benning Heights",38.89091,-76.93671,Entire home/apt,65.0,31,130,1,178,24,4.64,2.0,1.0
31986507,"Capitol Hill, Lincoln Park",38.89191,-76.99871,Entire home/apt,140.0,2,260,1,151,56,4.82,1.0,1.0
31987896,"Shaw, Logan Circle",38.9075,-77.02621,Entire home/apt,135.0,3,181,2,0,37,4.62,1.0,1.0
32021833,"Capitol View, Marshall Heights, Benning Heights",38.88961,-76.9258,Entire home/apt,45.0,2,156,1,148,46,4.8,1.0,1.0
32041730,"Cathedral Heights, McLean Gardens, Glover Park",38.92804,-77.07598,Entire home/apt,188.0,4,64,2,45,2,4.63,2.0,1.0
32049221,"Brookland, Brentwood, Langdon",38.93321,-76.99106,Entire home/apt,189.0,3,119,3,0,26,4.98,2.0,1.0
32065918,"Capitol Hill, Lincoln Park",38.88672,-76.98562,Entire home/apt,323.0,31,37,2,256,0,4.78,5.0,3.0
32069236,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91213,-77.01572,Entire home/apt,264.0,1,244,8,328,49,4.85,3.0,2.0
32071127,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91005,-77.01506,Entire home/apt,254.0,1,236,8,0,49,4.82,3.0,2.0
32083321,"Takoma, Brightwood, Manor Park",38.9681,-77.02066,Entire home/apt,47.0,1,167,1,0,61,4.7,1.0,1.0
32167524,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91138,-77.01449,Entire home/apt,132.0,31,132,2,107,1,4.46,2.0,1.0
32168514,"Capitol Hill, Lincoln Park",38.882996,-77.003784,Entire home/apt,116.0,1,314,1,191,94,4.8,1.0,1.0
32182085,"West End, Foggy Bottom, GWU",38.90256,-77.05336,Entire home/apt,139.0,31,15,6,0,0,4.67,1.0,1.0
32269087,"Friendship Heights, American University Park, Tenleytown",38.94382,-77.08332,Entire home/apt,116.0,5,220,1,3,23,4.95,1.0,1.0
32270141,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92459,-77.03116,Entire home/apt,145.0,31,27,1,0,0,4.96,2.0,1.0
32284361,"Brightwood Park, Crestwood, Petworth",38.94231,-77.02228,Entire home/apt,120.0,4,99,1,5,11,4.92,2.0,1.0
32341970,"Shaw, Logan Circle",38.91205,-77.02536,Entire home/apt,260.0,2,27,2,0,26,4.64,3.0,5.0
32358982,"Dupont Circle, Connecticut Avenue/K Street",38.91511,-77.04446,Entire home/apt,87.0,1,118,32,73,4,4.56,1.0,1.0
32361612,"Union Station, Stanton Park, Kingman Park",38.89715,-77.0016,Entire home/apt,130.0,3,138,1,330,39,4.79,1.0,1.0
32421507,"Union Station, Stanton Park, Kingman Park",38.89791,-76.98726,Entire home/apt,90.0,31,69,2,205,1,4.91,2.0,1.0
32423694,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90046691894531,-77.01261901855469,Entire home/apt,190.0,3,78,12,0,28,4.87,2.0,2.0
32447133,"Friendship Heights, American University Park, Tenleytown",38.94478,-77.08328,Entire home/apt,136.0,2,163,1,0,28,4.88,1.0,1.0
32451420,"Brightwood Park, Crestwood, Petworth",38.94789,-77.02693,Entire home/apt,120.0,3,79,1,123,19,4.94,1.0,1.0
32464624,"Capitol Hill, Lincoln Park",38.88292,-76.98664,Entire home/apt,245.0,3,78,2,188,31,4.9,3.0,2.0
32492651,"Dupont Circle, Connecticut Avenue/K Street",38.91132,-77.03589,Entire home/apt,162.0,31,146,3,104,0,4.93,2.0,1.0
32501240,"Cathedral Heights, McLean Gardens, Glover Park",38.91897,-77.07932,Entire home/apt,111.0,31,29,2,186,1,4.59,1.0,1.0
32515738,"Brightwood Park, Crestwood, Petworth",38.95907,-77.02405,Entire home/apt,195.0,3,129,1,47,18,4.58,3.0,1.0
32521904,"Brightwood Park, Crestwood, Petworth",38.94275,-77.03947,Entire home/apt,150.0,2,99,1,0,15,4.95,1.0,1.0
32524882,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87699,-77.01626,Entire home/apt,200.0,3,32,17,45,0,4.72,1.0,1.0
32550823,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8761,-77.01411,Entire home/apt,272.0,3,21,17,37,0,4.86,2.0,2.0
32640238,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90109,-76.97841,Entire home/apt,80.0,2,244,2,251,40,4.56,2.0,2.0
32648943,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90137,-76.97872,Entire home/apt,198.0,2,5,2,251,0,4.4,3.0,3.0
32726582,"Howard University, Le Droit Park, Cardozo/Shaw",38.91468,-77.03359,Entire home/apt,91.0,1,302,3,151,48,4.88,1.0,1.0
32766486,"Brightwood Park, Crestwood, Petworth",38.95717,-77.01966,Entire home/apt,85.0,2,70,3,326,16,4.8,1.0,1.0
32787044,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91125,-77.0847,Entire home/apt,170.0,3,75,1,173,21,4.99,1.0,1.0
32812876,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9105,-77.01586,Entire home/apt,142.0,2,120,3,324,41,4.77,2.0,1.0
32815444,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93598,-77.0211,Entire home/apt,65.0,3,198,1,303,52,4.81,1.0,1.0
32870364,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92191,-77.03074,Entire home/apt,107.0,2,95,1,94,27,4.91,1.0,1.0
32872580,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86731,-76.94762,Entire home/apt,284.0,2,91,2,0,6,4.8,3.0,5.0
32899986,"Howard University, Le Droit Park, Cardozo/Shaw",38.91649,-77.01515,Entire home/apt,210.0,3,261,6,0,37,4.77,3.0,3.0
33008668,"Capitol Hill, Lincoln Park",38.88038,-76.98516,Entire home/apt,202.0,2,120,2,82,34,4.97,1.0,5.0
33065338,"Howard University, Le Droit Park, Cardozo/Shaw",38.91792,-77.0312,Entire home/apt,127.0,31,62,1,0,0,4.84,1.0,1.0
33070034,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92399,-77.04462,Entire home/apt,118.0,2,349,5,0,87,4.73,1.0,1.0
33096397,"Dupont Circle, Connecticut Avenue/K Street",38.91372,-77.03646,Entire home/apt,127.0,2,179,3,354,59,4.93,1.0,1.0
33160476,"Near Southeast, Navy Yard",38.87794,-76.99364,Entire home/apt,184.0,2,52,46,218,11,4.67,2.0,2.0
33161628,"Brightwood Park, Crestwood, Petworth",38.94325,-77.02344,Entire home/apt,189.0,31,66,93,149,2,4.77,2.0,2.0
33167831,"Union Station, Stanton Park, Kingman Park",38.90229,-76.99303,Entire home/apt,99.0,31,113,1,171,0,4.92,2.0,2.0
33188218,"Near Southeast, Navy Yard",38.87615,-76.99341,Entire home/apt,176.0,2,138,46,281,28,4.49,1.0,1.0
33189272,"Near Southeast, Navy Yard",38.87766,-76.99563,Entire home/apt,253.0,2,266,46,0,22,4.59,2.0,2.0
33249301,"Near Southeast, Navy Yard",38.87774,-76.99369,Entire home/apt,122.0,2,49,46,232,17,4.63,2.0,2.0
33260758,"Brightwood Park, Crestwood, Petworth",38.9421,-77.03803,Entire home/apt,66.0,2,204,1,0,80,4.93,1.0,1.0
33276776,"Dupont Circle, Connecticut Avenue/K Street",38.91201,-77.03928,Entire home/apt,176.0,31,155,234,149,26,4.88,1.0,1.0
33277098,"Dupont Circle, Connecticut Avenue/K Street",38.91135,-77.03986,Entire home/apt,109.0,31,186,234,276,4,4.79,1.0,1.0
33277348,"Dupont Circle, Connecticut Avenue/K Street",38.91089,-77.03896,Entire home/apt,300.0,3,145,234,329,15,4.91,2.0,2.0
33360028,"Dupont Circle, Connecticut Avenue/K Street",38.9185905456543,-77.03758239746094,Entire home/apt,70.0,31,13,40,365,2,4.85,1.0,1.0
33376779,"Union Station, Stanton Park, Kingman Park",38.8944206237793,-76.99826049804688,Entire home/apt,70.0,31,11,40,365,1,4.91,1.0,1.0
33455792,"Union Station, Stanton Park, Kingman Park",38.8944206237793,-76.99826049804688,Entire home/apt,88.0,31,8,40,351,1,5.0,2.0,2.0
33469877,"Dupont Circle, Connecticut Avenue/K Street",38.91089,-77.03896,Entire home/apt,197.0,1,173,234,334,36,4.8,1.0,1.0
33485532,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87522,-77.02096,Entire home/apt,80.0,31,3,1,365,0,5.0,1.0,1.0
33522560,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93527,-77.02842,Entire home/apt,161.0,2,155,1,353,31,4.97,2.0,1.0
33526446,"River Terrace, Benning, Greenway, Dupont Park",38.87276,-76.93656,Entire home/apt,107.0,2,41,1,42,1,4.93,1.0,1.0
33718308,"Dupont Circle, Connecticut Avenue/K Street",38.91176,-77.04237,Entire home/apt,145.0,31,103,234,0,8,4.73,2.0,5.0
33768875,"Eastland Gardens, Kenilworth",38.91037,-76.93955,Entire home/apt,204.0,2,193,1,229,47,4.84,4.0,5.0
33772102,"Capitol Hill, Lincoln Park",38.88109,-76.99979,Entire home/apt,106.0,1,17,234,313,10,4.82,1.0,1.0
33830823,"Georgetown, Burleith/Hillandale",38.90757,-77.06223,Entire home/apt,113.0,1,364,19,41,79,4.8,1.0,1.0
33856921,"Dupont Circle, Connecticut Avenue/K Street",38.91225,-77.03791,Entire home/apt,250.0,2,125,3,358,42,4.79,2.0,2.0
33882534,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93173,-77.02902,Entire home/apt,120.0,31,133,1,166,0,4.71,2.0,1.0
33907708,"Union Station, Stanton Park, Kingman Park",38.89854,-76.98648,Entire home/apt,185.0,31,31,1,0,0,4.81,1.0,1.0
33911319,"River Terrace, Benning, Greenway, Dupont Park",38.89019,-76.95103,Entire home/apt,140.0,31,61,2,365,1,4.77,3.0,5.0
33972170,"Capitol Hill, Lincoln Park",38.88364,-77.00566,Entire home/apt,175.0,31,136,1,84,25,4.96,1.0,1.0
33996319,"Howard University, Le Droit Park, Cardozo/Shaw",38.91964,-77.02841,Entire home/apt,115.0,31,29,1,71,0,4.69,2.0,1.0
34019174,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90494,-76.98224,Entire home/apt,104.0,2,129,1,134,37,4.96,1.0,1.0
34023379,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90502,-77.02932,Entire home/apt,149.0,10,6,17,77,0,4.83,2.0,5.0
34054492,"Brightwood Park, Crestwood, Petworth",38.93772,-77.02506,Private room,25.0,31,11,36,365,1,4.82,1.0,2.0
34127376,"Cathedral Heights, McLean Gardens, Glover Park",38.91977,-77.07813,Entire home/apt,111.0,31,30,2,108,1,4.33,1.0,1.0
34137898,"Brightwood Park, Crestwood, Petworth",38.95101,-77.02362,Entire home/apt,314.0,3,80,1,343,22,4.96,2.0,5.0
34144445,"Union Station, Stanton Park, Kingman Park",38.89339,-76.99172,Entire home/apt,180.0,6,22,1,0,3,4.83,2.0,1.0
34156122,"Brightwood Park, Crestwood, Petworth",38.93819,-77.02482,Private room,39.0,31,10,36,262,3,5.0,1.0,2.0
34172494,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.9049,-76.93657,Entire home/apt,86.0,2,28,1,90,3,4.64,1.0,1.0
34183228,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87703,-77.01422,Entire home/apt,262.0,3,32,17,35,21,4.94,2.0,2.0
34243546,"Capitol Hill, Lincoln Park",38.8874,-76.99173,Entire home/apt,197.0,2,158,1,346,30,4.84,1.0,1.0
34311072,"Shaw, Logan Circle",38.91204,-77.03101,Entire home/apt,147.0,2,353,1,0,82,4.97,1.0,1.0
34371286,"Brightwood Park, Crestwood, Petworth",38.93849,-77.02472,Private room,39.0,31,6,36,365,2,4.5,1.0,2.0
34421531,"Union Station, Stanton Park, Kingman Park",38.89685,-76.98662,Entire home/apt,101.0,2,242,2,37,76,4.76,1.0,1.0
34473469,"Shaw, Logan Circle",38.91272,-77.02587,Entire home/apt,212.0,2,202,1,59,44,4.96,2.0,1.0
35764525,"Brightwood Park, Crestwood, Petworth",38.94937,-77.01586,Entire home/apt,102.0,7,54,5,364,3,4.63,1.0,1.0
34510493,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90171,-77.02683,Entire home/apt,250.0,31,9,1,167,2,4.44,2.0,2.0
34590510,"Eastland Gardens, Kenilworth",38.91182,-76.93924,Entire home/apt,188.0,2,90,2,90,21,4.41,4.0,5.0
34594785,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92733,-77.02656,Entire home/apt,76.0,31,70,1,90,2,4.33,2.0,2.0
34603310,"Congress Heights, Bellevue, Washington Highlands",38.84069,-76.98942,Private room,200.0,31,13,2,179,0,4.92,1.0,5.0
34644786,"Shaw, Logan Circle",38.91016,-77.03215,Entire home/apt,177.0,3,87,93,38,17,4.84,2.0,5.0
34748179,"Union Station, Stanton Park, Kingman Park",38.89344,-76.99135,Entire home/apt,114.0,31,89,93,170,1,4.82,2.0,5.0
34776723,"Union Station, Stanton Park, Kingman Park",38.89566,-76.98787,Entire home/apt,200.0,31,29,2,365,0,4.79,2.0,1.0
34868238,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91713,-77.00235,Private room,85.0,2,57,3,365,18,4.89,1.0,1.0
34895725,"West End, Foggy Bottom, GWU",38.90332,-77.05114,Entire home/apt,139.0,31,14,6,0,0,4.71,1.0,1.0
34910014,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87058,-76.98242,Entire home/apt,140.0,2,25,2,199,1,4.88,2.0,1.0
34912899,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9053,-76.98703,Entire home/apt,93.0,6,8,2,365,4,4.25,1.0,1.0
34913078,"Union Station, Stanton Park, Kingman Park",38.89593,-76.98785,Entire home/apt,225.0,31,44,2,365,0,4.8,3.0,2.0
35001665,"West End, Foggy Bottom, GWU",38.90446,-77.0533,Entire home/apt,139.0,31,8,6,0,0,4.0,1.0,1.0
35153764,"Hawthorne, Barnaby Woods, Chevy Chase",38.96621,-77.06323,Entire home/apt,98.0,31,103,4,291,0,4.76,2.0,5.0
35201832,"Dupont Circle, Connecticut Avenue/K Street",38.9082,-77.04706,Entire home/apt,150.0,3,191,1,210,41,4.89,1.0,1.0
35202572,"Union Station, Stanton Park, Kingman Park",38.8944206237793,-76.99826049804688,Entire home/apt,75.0,31,11,40,231,0,4.45,1.0,1.0
35225006,"Dupont Circle, Connecticut Avenue/K Street",38.91339,-77.04525,Entire home/apt,127.0,31,4,4,35,1,3.5,1.0,1.0
35225262,"Sheridan, Barry Farm, Buena Vista",38.85342,-76.98568,Private room,58.0,31,29,1,254,1,4.83,1.0,1.0
35226500,"Friendship Heights, American University Park, Tenleytown",38.94954,-77.10009,Entire home/apt,150.0,3,23,1,351,16,4.83,1.0,1.0
35230824,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93421,-77.11269,Private room,67.0,1,83,2,0,48,4.94,1.0,1.0
35251578,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86596,-76.96919,Entire home/apt,110.0,3,105,5,163,31,4.55,2.0,1.0
35265350,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90937,-77.01084,Entire home/apt,130.0,31,37,40,355,0,4.62,3.0,5.0
35281469,"Capitol View, Marshall Heights, Benning Heights",38.88122,-76.94232,Entire home/apt,58.0,1,156,1,344,41,4.69,1.0,1.0
35336448,"Capitol Hill, Lincoln Park",38.88608,-77.00293,Entire home/apt,166.0,2,128,2,131,42,4.91,1.0,1.0
35398470,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86501,-76.94957,Entire home/apt,39.0,365,3,1,180,0,3.67,1.0,1.0
35410098,"Brookland, Brentwood, Langdon",38.9323574396063,-76.97976143526571,Entire home/apt,120.0,1,28,1,0,18,4.93,1.0,1.0
35414659,Historic Anacostia,38.86415,-76.98646,Entire home/apt,96.0,31,169,4,268,12,4.33,2.0,1.0
35419723,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90652,-76.98252,Entire home/apt,102.0,2,17,1,30,5,4.59,1.0,2.0
35449375,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90077,-76.97498,Entire home/apt,214.0,2,94,1,0,34,4.91,3.0,1.0
35480065,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93384,-77.03991,Entire home/apt,202.0,2,21,1,12,7,4.71,2.0,5.0
